,id,imdb_id,primaryTitle,originalTitle,titleType,startYear,isAdult,runtimeMinutes,genres,averageRating,numVotes,directors,writers,actors
623,1558024,tt9116358,Promare,Puromea,movie,2019,0.0,111,"Action,Adventure,Animation",7.0,5776.0,Hiroyuki Imaishi,Kazuki Nakashima,"John Eric Bentley, John Eric Bentley, John Eric Bentley, John Eric Bentley, Steve Blum, Steve Blum, Johnny Yong Bosch, Johnny Yong Bosch, Melissa Fahn, Melissa Fahn, Melissa Fahn, Melissa Fahn, Crispin Freeman, Crispin Freeman, Crispin Freeman, Crispin Freeman, Arata Furuta, Nobuyuki Hiyama, Mao Ichimichi, Tetsu Inada, Billy Kametz, Billy Kametz"
624,1493661,tt9193612,Ride Your Wave,"Kimi to, nami ni noretara",movie,2019,0.0,95,"Animation,Comedy,Drama",6.8,4966.0,Masaaki Yuasa,Reiko Yoshida,"Ryôta Katayose, Rina Kawaei, Honoka Matsumoto, Kentarô Itô, Mami Horikoshi, You Taichi, Mai Nishikawa, Daiki Hamano, Kenji Sugimura, Kunihiro Kawamoto"
625,1151279,tt0053134,Good Morning,Ohayô,movie,1959,0.0,94,"Comedy,Drama,Family",7.8,12007.0,Yasujirô Ozu,"Kôgo Noda, Yasujirô Ozu","Keiji Sada, Yoshiko Kuga, Chishû Ryû, Kuniko Miyake, Haruko Sugimura, Kôji Shitara, Masahiko Shimazu, Kyôko Izumi, Toyo Takahashi, Sadako Sawamura"
626,159707,tt0080310,Breaker Morant,'Breaker' Morant,movie,1980,0.0,107,"Drama,History,War",7.8,15180.0,Bruce Beresford,"Jonathan Hardy, David Stevens, Bruce Beresford, Harold Lander, Kenneth G. Ross, Kit Denton","Edward Woodward, Jack Thompson, John Waters, Bryan Brown, Charles 'Bud' Tingwell, Terence Donovan, Vincent Ball, Ray Meagher, Chris Haywood, Russell Kiefel"
627,135074,tt0052080,Ashes and Diamonds,Popiól i diament,movie,1958,0.0,103,"Drama,Romance,War",7.7,14476.0,Andrzej Wajda,"Jerzy Andrzejewski, Andrzej Wajda","Zbigniew Cybulski, Ewa Krzyzewska, Waclaw Zastrzezynski, Adam Pawlikowski, Bogumil Kobiela, Jan Ciecierski, Stanislaw Milski, Artur Mlodnicki, Halina Kwiatkowska, Ignacy Machowski"
628,1274287,tt6335734,"The Night Is Short, Walk on Girl",Yoru wa mijikashi aruke yo otome,movie,2017,0.0,92,"Adventure,Animation,Comedy",7.5,7061.0,Masaaki Yuasa,"Tomihiko Morimi, Makoto Ueda","Gen Hoshino, Kana Hanazawa, Hiroshi Kamiya, Ryûji Akiyama, Kazuya Nakai, Yûko Kaida, Hiroyuki Yoshino, Seiko Niizuma, Jun'ichi Suwabe, Aoi Yûki"
629,1211244,tt0053619,L'Avventura,L'avventura,movie,1960,0.0,144,"Drama,Mystery,Romance",7.7,36320.0,Michelangelo Antonioni,"Michelangelo Antonioni, Elio Bartolini, Tonino Guerra","Gabriele Ferzetti, Monica Vitti, Lea Massari, Dominique Blanchar, Renzo Ricci, James Addams, Dorothy De Poliolo, Lelio Luttazzi, Giovanni Petrucci, Esmeralda Ruspoli"
630,126997,tt0099040,An Angel at My Table,An Angel at My Table,movie,1990,0.0,158,"Biography,Drama",7.4,9257.0,Jane Campion,"Janet Frame, Laura Jones","Kerry Fox, Alexia Keogh, Karen Fergusson, Iris Churn, Jessie Mune, Kevin J. Wilson, Francesca Collins, Melina Bernecker, Mark Morrison, Katherine Murray-Cowper"
631,1827879,tt32508210,Batman Ninja vs. Yakuza League,Batman Ninja vs. Yakuza League,video,2025,0.0,89,"Action,Animation,Fantasy",6.2,3130.0,"Junpei Mizusaki, Shinji Takagi",Kazuki Nakashima,"Bryson Baugus, Bryson Baugus, Yûki Kaji, Akio Ôtsuka, Akira Ishida, Ayane Sakura, Aaron Campbell, Aaron Campbell, Daisuke Ono, Kengo Kawanishi, Romi Park, John Swasey"
632,1589157,tt10556022,Unpregnant,Unpregnant,movie,2020,0.0,103,"Comedy,Drama",6.5,10772.0,Rachel Lee Goldenberg,"Jenni Hendriks, Ted Caplan, Jennifer Kaytin Robinson, Rachel Lee Goldenberg, Bill Parker","Haley Lu Richardson, Barbie Ferreira, Giancarlo Esposito, Alex MacNicoll, Breckin Meyer, Sugar Lyn Beard, Denny Love, Mary McCormack, Betty Who, Jeryl Prescott"
633,1380333,tt0051418,The Blob,The Blob,movie,1958,0.0,86,"Horror,Sci-Fi",6.3,31513.0,"Irvin S. Yeaworth Jr., Russell S. Doughten Jr.","Theodore Simonson, Kay Linaker, Irvine H. Millgate","Steve McQueen, Aneta Corsaut, Earl Rowe, Olin Howland, Stephen Chase, John Benson, George Karas, Lee Payton, Elbert Smith, Hugh Graham"
634,1316017,tt0035238,Random Harvest,Random Harvest,movie,1942,0.0,126,"Drama,Romance",7.9,8984.0,Mervyn LeRoy,"Claudine West, George Froeschel, Arthur Wimperis, James Hilton","Ronald Colman, Greer Garson, Philip Dorn, Susan Peters, Henry Travers, Reginald Owen, Bramwell Fletcher, Rhys Williams, Una O'Connor, Aubrey Mather"
635,1318126,tt0058003,Red Desert,Il deserto rosso,movie,1964,0.0,117,Drama,7.4,18897.0,Michelangelo Antonioni,"Michelangelo Antonioni, Tonino Guerra","Monica Vitti, Richard Harris, Carlo Chionetti, Xenia Valderi, Rita Renoir, Lili Rheims, Aldo Grotti, Valerio Bartoleschi, Emanuela Pala Carboni, Bruno Borghi"
636,1136934,tt0097372,For All Mankind,For All Mankind,movie,1989,0.0,80,"Documentary,History",8.1,6999.0,Al Reinert,\N,"Jim Lovell, Ken Mattingly, Russell Schweickart, Eugene Cernan, Mike Collins, Charles Conrad, Richard Gordon, Alan Bean, Jack Swigert, Stuart Roosa"
637,1205849,tt0089424,Kiss of the Spider Woman,Kiss of the Spider Woman,movie,1985,0.0,120,Drama,7.3,18708.0,Hector Babenco,"Manuel Puig, Leonard Schrader","William Hurt, Raul Julia, Sonia Braga, Sonia Braga, Sonia Braga, José Lewgoy, Milton Gonçalves, Míriam Pires, Nuno Leal Maia, Fernando Torres, Patricio Bisso, Herson Capri"
638,1159285,tt0074605,Harlan County U.S.A.,Harlan County U.S.A.,movie,1976,0.0,103,Documentary,8.2,7184.0,Barbara Kopple,\N,
639,1586755,tt10808832,Let Them All Talk,Let Them All Talk,movie,2020,0.0,113,"Comedy,Drama",6.1,13951.0,Steven Soderbergh,Deborah Eisenberg,"Meryl Streep, Gemma Chan, Dianne Wiest, Christopher Fitzgerald, Candice Bergen, Mary Catherine Garrison, Elna Baker, Lucas Hedges, Samia Finnerty, Fred Hechinger"
640,1476124,tt1302067,Yogi Bear,Yogi Bear,movie,2010,0.0,80,"Adventure,Animation,Comedy",4.6,24329.0,Eric Brevig,"Jennifer Ventimilia, Joshua Sternin, Brad Copeland, Joseph Barbera, William Hanna","Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh, T.J. Miller, Nate Corddry, Andy Daly, Josh Robert Thompson, David Stott, Greg Johnson"
641,1445882,tt0045274,Umberto D.,Umberto D.,movie,1952,0.0,89,Drama,8.1,30081.0,Vittorio De Sica,Cesare Zavattini,"Carlo Battisti, Maria Pia Casilio, Lina Gennari, Ileana Simova, Elena Rea, Memmo Carotenuto, Alberto Albani Barbieri, Pasquale Campagnola, Riccardo Ferri, Lamberto Maggiorani"
642,1327458,tt1974420,Rules Don't Apply,Rules Don't Apply,movie,2016,0.0,127,"Comedy,Drama,Romance",5.7,12308.0,Warren Beatty,"Warren Beatty, Bo Goldman","Lily Collins, Haley Bennett, Taissa Farmiga, Steve Tom, Paul Sorvino, Peter Mackenzie, Ivar Brogger, Dan Desmond, Alden Ehrenreich, Matthew Broderick"
643,1235231,tt2366608,Lost River,Lost River,movie,2014,0.0,95,"Drama,Fantasy,Mystery",5.7,19838.0,Ryan Gosling,Ryan Gosling,"Christina Hendricks, Iain De Caestecker, Matt Smith, Saoirse Ronan, Ben Mendelsohn, Eva Mendes, Reda Kateb, Barbara Steele, Landyn Stewart, Rob Zabrecky"
644,1211221,tt0085180,L'Argent,L'Argent,movie,1983,0.0,85,"Crime,Drama",7.4,12820.0,Robert Bresson,"Lev Tolstoy, Robert Bresson","Christian Patey, Sylvie Van den Elsen, Michel Briguet, Vincent Risterucci, Caroline Lang, Béatrice Tabourin, Didier Baussy, Marc Ernest Fourneau, Bruno Lapeyre, François-Marie Banier"
645,199188,tt0089015,Desert Hearts,Desert Hearts,movie,1985,0.0,91,"Drama,Romance",7.1,8136.0,Donna Deitch,"Jane Rule, Natalie Cooper","Helen Shaver, Patricia Charbonneau, Audra Lindley, Andra Akers, Gwen Welles, Dean Butler, James Staley, Katie La Bourdette, Alex McArthur, Tyler Tyhurst"
646,187955,tt0060959,Daisies,Sedmikrásky,movie,1966,0.0,75,Comedy,7.2,17037.0,Vera Chytilová,"Vera Chytilová, Pavel Jurácek, Ester Krumbachová, Jaroslav Kucera, Zdenek Bláha, Václav Nývlt, Bohumil Smída, Ladislav Fikar","Ivana Karbanová, Jitka Cerhová, Marie Cesková, Jirina Myskova, Marcela Brezinová, Julius Albert, Oldrich Hora, Jan Klusák, Josef Konícek, Jaromír Vomácka"
647,140384,tt2784936,Backtrack,Backtrack,movie,2015,0.0,90,"Drama,Fantasy,Horror",5.9,14578.0,Michael Petroni,Michael Petroni,"Adrien Brody, Jenni Baird, Bruce Spence, Greg Poppleton, Barbara Gouskos, Jill McKay, Sam Neill, Anna Lise Phillips, Chloe Bayliss, Emma O'Farrell"
648,1616928,tt4554690,The Automat,The Automat,movie,2021,0.0,79,"Documentary,History",7.8,1820.0,Lisa Hurwitz,Michael Levine,
649,1456538,tt0055597,Victim,Victim,movie,1961,0.0,100,Drama,7.7,7873.0,Basil Dearden,"Janet Green, John McCormick","Dirk Bogarde, Sylvia Syms, Dennis Price, Anthony Nicholls, Peter Copley, Norman Bird, Peter McEnery, Donald Churchill, Derren Nesbitt, John Barrie"
650,1432633,tt0055499,Through a Glass Darkly,Såsom i en spegel,movie,1961,0.0,90,Drama,7.9,28863.0,Ingmar Bergman,Ingmar Bergman,"Harriet Andersson, Harriet Andersson, Gunnar Björnstrand, Gunnar Björnstrand, Max von Sydow, Max von Sydow, Lars Passgård, Lars Passgård"
651,1422315,tt0064816,The Swimming Pool,La piscine,movie,1969,0.0,122,"Crime,Drama,Romance",7.1,15847.0,Jacques Deray,"Alain Page, Jean-Claude Carrière, Jacques Deray","Alain Delon, Romy Schneider, Maurice Ronet, Jane Birkin, Paul Crauchet, Suzie Jaspard, Maddly Bamy, Thierry Chabert, Steve Eckardt, Ruth Price"
652,1409629,tt0071910,The Night Porter,Il portiere di notte,movie,1974,0.0,118,Drama,6.6,16005.0,Liliana Cavani,"Liliana Cavani, Italo Moscati, Barbara Alberti, Amedeo Pagani, Charlotte Rampling, Dirk Bogarde, Anthony Forwood","Dirk Bogarde, Charlotte Rampling, Philippe Leroy, Gabriele Ferzetti, Giuseppe Addobbati, Isa Miranda, Nino Bignamini, Marino Masé, Amedeo Amodio, Piero Vida"
653,1406582,tt0079095,The Marriage of Maria Braun,Die Ehe der Maria Braun,movie,1979,0.0,120,"Drama,Romance",7.7,15911.0,Rainer Werner Fassbinder,"Pea Fröhlich, Peter Märthesheimer, Rainer Werner Fassbinder, Kurt Raab","Hanna Schygulla, Klaus Löwitsch, Ivan Desny, Gisela Uhlen, Elisabeth Trissenaar, Gottfried John, Hark Bohm, George Eagles, Claus Holm, Günter Lamprecht"
654,1401809,tt0080610,The Last Metro,Le dernier métro,movie,1980,0.0,132,"Drama,Romance,War",7.3,16645.0,François Truffaut,"François Truffaut, Suzanne Schiffman, Jean-Claude Grumberg","Catherine Deneuve, Gérard Depardieu, Jean Poiret, Andréa Ferréol, Paulette Dubost, Jean-Louis Richard, Sabine Haudepin, Maurice Risch, Heinz Bennent, Christian Baltauss"
655,1379894,tt0068278,The Bitter Tears of Petra von Kant,Die bitteren Tränen der Petra von Kant,movie,1972,0.0,124,"Drama,Romance",7.5,12088.0,Rainer Werner Fassbinder,Rainer Werner Fassbinder,"Margit Carstensen, Hanna Schygulla, Katrin Schaake, Eva Mattes, Gisela Fackeldey, Irm Hermann"
656,1365573,tt0088206,Supergirl,Supergirl,movie,1984,0.0,124,"Action,Adventure,Fantasy",4.4,25773.0,Jeannot Szwarc,David Odell,"Helen Slater, Helen Slater, Faye Dunaway, Peter O'Toole, Mia Farrow, Brenda Vaccaro, Peter Cook, Simon Ward, Marc McClure, Hart Bochner, Maureen Teefy"
657,1336874,tt0058557,Seance on a Wet Afternoon,Seance on a Wet Afternoon,movie,1964,0.0,115,"Crime,Drama",7.6,7963.0,Bryan Forbes,"Mark McShane, Bryan Forbes","Kim Stanley, Richard Attenborough, Margaret Lacey, Marie Burke, Maria Kazan, Lionel Gamlin, Marian Spencer, Godfrey James, Judith Donner, Ronald Hines"
658,1188087,tt0037824,"Ivan the Terrible, Part I",Ivan Groznyy,movie,1944,0.0,95,"Biography,Drama,History",7.6,11502.0,Sergei Eisenstein,Sergei Eisenstein,"Nikolay Cherkasov, Lyudmila Tselikovskaya, Serafima Birman, Mikhail Nazvanov, Mikhail Zharov, Amvrosi Buchma, Mikhail Kuznetsov, Pavel Kadochnikov, Andrei Abrikosov, Aleksandr Mgebrov"
659,127047,tt0056444,An Autumn Afternoon,Sanma no aji,movie,1962,0.0,113,Drama,8.0,11622.0,Yasujirô Ozu,"Kôgo Noda, Yasujirô Ozu","Chishû Ryû, Shima Iwashita, Keiji Sada, Mariko Okada, Teruo Yoshida, Noriko Maki, Shin'ichirô Mikami, Nobuo Nakamura, Eijirô Tôno, Kuniko Miyake"
660,123602,tt4649416,Almost Christmas,Almost Christmas,movie,2016,0.0,111,"Comedy,Drama,Romance",6.2,8880.0,David E. Talbert,David E. Talbert,"Kimberly Elise, Omar Epps, Danny Glover, Mo'Nique, Gabrielle Union, Romany Malco, J.B. Smoove, Jessie T. Usher, John Michael Higgins, Nicole Ari Parker"
661,1454,tt0049189,...And God Created Woman,Et Dieu... créa la femme,movie,1956,0.0,90,"Drama,Romance",6.3,10047.0,Roger Vadim,"Roger Vadim, Raoul Lévy","Brigitte Bardot, Curd Jürgens, Jean-Louis Trintignant, Jane Marken, Jean Tissier, Isabelle Corey, Jacqueline Ventura, Jacques Ciron, Paul Faivre, Jany Mourey"
662,1607808,tt10303324,Survive the Night,Survive the Night,movie,2020,0.0,90,"Action,Drama,Thriller",4.0,12328.0,Matt Eskandari,Doug Wolfe,"Bruce Willis, Chad Michael Murray, Shea Buckner, Tyler Jon Olson, Lydia Hull, Riley Wolfe Rach, Jessica Abrams, Ravare Elise Rupert, Jef Holbrook, Charlie Alvarado"
663,1408276,tt0023238,The Most Dangerous Game,The Most Dangerous Game,movie,1932,0.0,63,"Action,Adventure,Horror",7.1,15068.0,"Irving Pichel, Ernest B. Schoedsack","James Ashmore Creelman, Richard Connell","Joel McCrea, Fay Wray, Leslie Banks, Robert Armstrong, Noble Johnson, Steve Clemente, William B. Davidson, Oscar 'Dutch' Hendrian, James Flavin, Arnold Gray"
664,1339422,tt0047469,Senso,Senso,movie,1954,0.0,123,"Drama,Romance,War",7.4,9773.0,Luchino Visconti,"Luchino Visconti, Suso Cecchi D'Amico, Camillo Boito, Carlo Alianello, Giorgio Bassani, Giorgio Prosperi, Tennessee Williams, Paul Bowles","Farley Granger, Alida Valli, Massimo Girotti, Heinz Moog, Rina Morelli, Christian Marquand, Sergio Fantoni, Tino Bianchi, Ernst Nadherny, Tonio Selwart"
665,1195327,tt0059229,Juliet of the Spirits,Giulietta degli spiriti,movie,1965,0.0,137,"Comedy,Drama,Fantasy",7.4,15467.0,Federico Fellini,"Federico Fellini, Tullio Pinelli, Ennio Flaiano, Brunello Rondi","Giulietta Masina, Sandra Milo, Sandra Milo, Sandra Milo, Mario Pisu, Valentina Cortese, Valeska Gert, José Luis de Vilallonga, Friedrich von Ledebur, Caterina Boratto, Lou Gilbert, Luisa Della Noce"
666,1146283,tt0039417,Germany Year Zero,Germania anno zero,movie,1948,0.0,78,Drama,7.8,14847.0,Roberto Rossellini,"Roberto Rossellini, Carlo Lizzani, Max Kolpé, Sergio Amidei, Basilio Franchina","Edmund Moeschke, Ernst Pittschau, Ingetraud Hinze, Franz-Otto Krüger, Erich Gühne, Heidi Blänkner, Jo Herbst, Barbara Hintz, Karl Krüger"
667,1261423,tt0058379,Mothra vs. Godzilla,Mosura tai Gojira,movie,1964,0.0,89,"Adventure,Fantasy,Sci-Fi",6.5,11362.0,Ishirô Honda,Shin'ichi Sekizawa,"Akira Takarada, Yuriko Hoshi, Hiroshi Koizumi, Yû Fujiki, Kenji Sahara, Emi Itô, Yumi Itô, Yoshifumi Tajima, Jun Tazaki, Kenzô Tabu"
668,1258906,tt8106568,Momentum Generation,Momentum Generation,movie,2018,0.0,103,Documentary,8.1,1487.0,"Jeff Zimbalist, Michael Zimbalist","Jeff Zimbalist, Michael Zimbalist",
669,1704322,tt10171472,Goodrich,Goodrich,movie,2024,0.0,110,"Comedy,Drama",6.3,6971.0,Hallie Meyers-Shyer,Hallie Meyers-Shyer,"Michael Keaton, Mila Kunis, Danny Deferrari, Poorna Jagannathan, Kimberly Condict, Vivien Lyra Blair, Jacob Kopera, Noa Fisher, Jessica Heller, Nico Hiraga"
670,1423645,tt0088275,The Times of Harvey Milk,The Times of Harvey Milk,movie,1984,0.0,90,"Biography,Documentary,History",8.2,7023.0,Rob Epstein,"Judith Coburn, Carter Wilson, Rob Epstein",Harvey Fierstein
671,1422976,tt0023563,The Testament of Dr. Mabuse,Das Testament des Dr. Mabuse,movie,1933,0.0,122,"Crime,Mystery,Thriller",7.9,14300.0,Fritz Lang,"Norbert Jacques, Fritz Lang, René Sti, Thea von Harbou","Rudolf Klein-Rogge, Otto Wernicke, Thomy Bourdelle, Gustav Diessl, Rudolf Schündler, Jim Gérald, Oskar Höcker, Theo Lingen, Monique Rolland, Maurice Maillot"
672,1392380,tt0031334,The Four Feathers,The Four Feathers,movie,1939,0.0,129,"Adventure,Drama,History",7.4,6952.0,Zoltan Korda,"R.C. Sherriff, Lajos Biró, Arthur Wimperis, A.E.W. Mason","John Clements, Ralph Richardson, C. Aubrey Smith, June Duprez, Allan Jeayes, Jack Allen, Donald Gray, Frederick Culley, Clive Baxter, Robert Rendel"
673,1289459,tt0041719,Orpheus,Orphée,movie,1950,0.0,112,"Drama,Fantasy,Romance",7.8,14224.0,Jean Cocteau,Jean Cocteau,"Jean Marais, François Périer, María Casares, Marie Déa, Henri Crémieux, Juliette Gréco, Roger Blin, Edouard Dermithe, André Carnège, René Worms"
674,1285992,tt0108592,Once Upon a Time in China III,Wong Fei Hung III: Si wong jaang ba,movie,1992,0.0,125,"Action,Adventure,Biography",6.7,8091.0,Hark Tsui,"Tin-Suen Chan, Tan Cheung, Hark Tsui","Jet Li, Rosamund Kwan, Mok Siu-Chung, Xiong Xinxin, Shun Lau, John Wakefield, Jin Chiu, Cunzhuang Ge, Tak-Yan Wong, Chunzhong Zhang"
675,1231404,tt4919484,Little Men,Little Men,movie,2016,0.0,85,Drama,6.7,8093.0,Ira Sachs,"Mauricio Zacharias, Ira Sachs","Greg Kinnear, Jennifer Ehle, Paulina García, Theo Taplitz, John Procaccino, Ching Valdes-Aran, Stan Carp, Talia Balsam, Michael Barbieri, Stella Schnabel"
676,1284434,tt0468526,Old Joy,Old Joy,movie,2006,0.0,76,Drama,6.8,9411.0,Kelly Reichardt,"Jonathan Raymond, Kelly Reichardt","Daniel London, Will Oldham, Tanya Smith, Robin Rosenberg, Keri Moran, Autumn Campbell, Steve Doughton, Matt McCormick, P.C. Peri"
677,1283244,tt0031742,Of Mice and Men,Of Mice and Men,movie,1939,0.0,106,"Adventure,Drama",7.8,7357.0,Lewis Milestone,"John Steinbeck, Eugene Solow","Lon Chaney Jr., Burgess Meredith, Betty Field, Charles Bickford, Roman Bohnen, Bob Steele, Noah Beery Jr., Oscar O'Shea, Granville Bates, Leigh Whipper"
678,1114077,tt0043313,Early Summer,Bakushû,movie,1951,0.0,125,"Comedy,Drama,Romance",8.0,10410.0,Yasujirô Ozu,"Kôgo Noda, Yasujirô Ozu","Setsuko Hara, Chishû Ryû, Chikage Awashima, Kuniko Miyake, Ichirô Sugai, Chieko Higashiyama, Haruko Sugimura, Kuniko Igawa, Hiroshi Nihon'yanagi, Shûji Sano"
679,1101787,tt6003368,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,movie,2017,0.0,91,"Adventure,Comedy,Family",4.3,12244.0,David Bowers,"Jeff Kinney, David Bowers","Jason Drucker, Alicia Silverstone, Tom Everett Scott, Charles-Henri Wright, Asztalos Gyula Owen, Dylan Walters, Wyatt Walters, Joshua Hoover, Chris Coppola, Mira Silverman"
680,174057,tt0059012,Chimes at Midnight,Campanadas a medianoche,movie,1965,0.0,115,"Comedy,Drama,History",7.6,10888.0,Orson Welles,"William Shakespeare, Raphael Holinshed, Orson Welles","Orson Welles, Jeanne Moreau, Margaret Rutherford, John Gielgud, Marina Vlady, Walter Chiari, Michael Aldridge, Julio Peña, Tony Beckley, Andrés Mejuto"
681,147776,tt0103793,Benny's Video,Benny's Video,movie,1992,0.0,110,"Crime,Drama",7.1,20252.0,Michael Haneke,Michael Haneke,"Arno Frisch, Angela Winkler, Ulrich Mühe, Ingrid Stassner, Stephanie Brehme, Stefan Polasek, Christian Pundy, Max Berner, Hanspeter Müller, Shelley Kästner"
682,1627694,tt11225626,Am I OK?,Am I OK?,movie,2022,0.0,86,"Comedy,Drama,Romance",6.1,12929.0,"Stephanie Allynne, Tig Notaro",Lauren Pomerantz,"Dakota Johnson, Sonoya Mizuno, Jermaine Fowler, Kiersey Clemons, Molly Gordon, Whitmer Thomas, Sean Hayes, Tig Notaro, Odessa A'zion, Patrick McDonald"
683,1428885,tt0052572,The World of Apu,Apur Sansar,movie,1959,0.0,105,Drama,8.4,18688.0,Satyajit Ray,"Bibhutibhushan Bandyopadhyay, Satyajit Ray","Soumitra Chatterjee, Sharmila Tagore, Alok Chakravarty, Swapan Mukherjee, Tushar Bandyopadhyay, Gupi Banerjee, Panchanan Bhattacharya, Shanti Bhattacherjee, Jiten Bhons, Abhijit Chatterjee"
684,1400573,tt3204392,The Kingdom of Dreams and Madness,Yume to kyôki no ôkoku,movie,2013,0.0,118,Documentary,7.7,5917.0,Mami Sunada,Mami Sunada,Ushiko
685,1331980,tt0047444,Samurai I: Musashi Miyamoto,Miyamoto Musashi,movie,1954,0.0,93,"Action,Adventure,Biography",7.4,10095.0,Hiroshi Inagaki,"Hideji Hôjô, Hiroshi Inagaki, Tokuhei Wakao, Eiji Yoshikawa","Toshirô Mifune, Mariko Okada, Rentarô Mikuni, Kurôemon Onoe, Kaoru Yachigusa, Mitsuko Mito, Eiko Miyoshi, Akihiko Hirata, Kusuo Abe, Eitarô Ozawa"
686,1270652,tt0037120,National Velvet,National Velvet,movie,1944,0.0,123,"Drama,Family,Sport",7.3,8618.0,Clarence Brown,"Enid Bagnold, Theodore Reeves, Helen Deutsch, Howard Dimsdale","Mickey Rooney, Elizabeth Taylor, Donald Crisp, Anne Revere, Angela Lansbury, Jackie 'Butch' Jenkins, Juanita Quigley, Arthur Treacher, Reginald Owen, Norma Varden"
687,1266021,tt0089606,My Life as a Dog,Mitt liv som hund,movie,1985,0.0,101,"Comedy,Drama",7.6,23625.0,Lasse Hallström,"Reidar Jönsson, Lasse Hallström, Brasse Brännström, Pelle Berglund","Anton Glanzelius, Tomas von Brömssen, Anki Lidén, Melinda Kinnaman, Kicki Rundgren, Lennart Hjulström, Ing-Marie Carlsson, Leif Ericson, Christina Carlwind, Ralph Carlsson"
688,1146530,tt1468846,Get a Job,Get a Job,movie,2016,0.0,83,Comedy,5.3,27251.0,Dylan Kidd,"Kyle Pennekamp, Scott Turpel","Miles Teller, Anna Kendrick, Bryan Cranston, Nicholas Braun, Brandon T. Jackson, Christopher Mintz-Plasse, Alison Brie, Marcia Gay Harden, Jorge Garcia, Bruce Davison"
689,191974,tt6375308,David Bowie: The Last Five Years,David Bowie: The Last Five Years,movie,2017,0.0,90,"Documentary,Music",7.5,2956.0,Francis Whately,\N,
690,156279,tt0061589,Bob Dylan: Dont Look Back,Dont Look Back,movie,1967,0.0,96,"Documentary,Music",7.9,10802.0,D.A. Pennebaker,D.A. Pennebaker,
691,131667,tt0048956,The Unvanquished,Aparajito,movie,1956,0.0,110,Drama,8.2,18095.0,Satyajit Ray,"Bibhutibhushan Bandyopadhyay, Satyajit Ray, Kanailal Basu","Pinaki Sengupta, Smaran Ghosal, Kamala Adhikari, Rani Bala, Lalchand Banerjee, Kali Bannerjee, Kanu Bannerjee, Karuna Bannerjee, Panchanan Bhattacharya, Debabrata Chakraborty"
692,1453926,tt0023649,Vampyr,Vampyr,movie,1932,0.0,75,"Fantasy,Horror",7.4,22173.0,Carl Theodor Dreyer,"Sheridan Le Fanu, Christen Jul, Carl Theodor Dreyer","Julian West, Maurice Schutz, Rena Mandel, Sybille Schmitz, Jan Hieronimko, Henriette Gérard, Albert Bras, N. Babanini, Jane Mora, Georges Boidin"
693,1404263,tt0047191,"The Long, Long Trailer","The Long, Long Trailer",movie,1954,0.0,96,"Comedy,Romance",7.0,6014.0,Vincente Minnelli,"Albert Hackett, Frances Goodrich, Clinton Twiss","Lucille Ball, Desi Arnaz, Marjorie Main, Keenan Wynn, Gladys Hurlbut, Moroni Olsen, Bert Freed, Madge Blake, Walter Baldwin, Oliver Blake"
694,1461931,tt0063794,War and Peace,Voyna i mir,movie,1965,0.0,393,"Drama,Romance,War",8.3,9223.0,Sergey Bondarchuk,"Lev Tolstoy, Sergey Bondarchuk, Vasiliy Solovyov","Lyudmila Saveleva, Vyacheslav Tikhonov, Sergey Bondarchuk, Boris Zakhava, Anatoli Ktorov, Anastasiya Vertinskaya, Antonina Shuranova, Oleg Tabakov, Viktor Stanitsyn, Irina Skobtseva"
695,1345411,tt0054389,Shoot the Piano Player,Tirez sur le pianiste,movie,1960,0.0,92,"Crime,Drama,Thriller",7.4,21593.0,François Truffaut,"David Goodis, François Truffaut, Marcel Moussy","Charles Aznavour, Charles Aznavour, Marie Dubois, Nicole Berger, Michèle Mercier, Serge Davri, Claude Mansard, Richard Kanayan, Albert Rémy, Jean-Jacques Aslanian, Daniel Boulanger"
696,1317423,tt0296166,Real Women Have Curves,Real Women Have Curves,movie,2002,0.0,90,"Comedy,Drama",6.9,8695.0,Patricia Cardoso,"Josefina Lopez, George LaVoo","America Ferrera, Lupe Ontiveros, Ingrid Oliu, George Lopez, Brian Sites, Soledad St. Hilaire, Lourdes Perez Nido, Jorge Cervera Jr., Felipe de Alba, José Gerardo Zamora Jr."
697,1293970,tt0018737,Pandora's Box,Die Büchse der Pandora,movie,1929,0.0,109,"Crime,Drama,Romance",7.7,12652.0,Georg Wilhelm Pabst,"Frank Wedekind, Ladislaus Vajda, Joseph Fleisler, Georg Wilhelm Pabst","Louise Brooks, Fritz Kortner, Francis Lederer, Carl Goetz, Krafft-Raschig, Alice Roberts, Daisy D'Ora, Gustav Diessl, Michael von Newlinsky, Sig Arno"
698,1167207,tt0047094,Hobson's Choice,Hobson's Choice,movie,1954,0.0,108,"Comedy,Drama,Romance",7.7,9708.0,David Lean,"Harold Brighouse, David Lean, Norman Spencer, Wynyard Browne","Charles Laughton, John Mills, Brenda de Banzie, Daphne Anderson, Prunella Scales, Richard Wattis, Derek Blomfield, Helen Haye, Joseph Tomelty, Julien Mitchell"
